,User-ID,ISBN,Book-Rating
363776,87555,0446310786,0
363812,87555,0449212602,10
363999,87555,059035342X,0
364027,87555,0671021001,0
364086,87555,0679429220,0
364155,87555,067976402X,0
364161,87555,0679781587,0
364184,87555,0684872153,0
364185,87555,0684874350,0
364202,87555,0743237188,0
364265,87555,080410526X,0
364266,87555,0804106304,0
364267,87555,080410753X,0
364269,87555,0804114986,0
364381,87555,0971880107,0
364383,87555,1400034779,0
365159,87746,006101351X,0
365228,87746,0312305060,0
365242,87746,0312983271,0
365247,87746,0316284955,0
365254,87746,0316769487,0
365256,87746,0316776963,0
365263,87746,0345313860,0
365266,87746,0345353145,0
365267,87746,0345361792,0
365270,87746,0345370775,0
365273,87746,0345378490,0
365274,87746,0345380371,0
365311,87746,0375700757,0
365315,87746,0375706771,0
365316,87746,0375725784,0
365318,87746,0375727345,0
365353,87746,0385492081,0
365359,87746,0385720106,0
365360,87746,0385722206,0
365427,87746,0440211727,0
365428,87746,0440213525,0
365429,87746,0440214041,0
365438,87746,0440221471,0
365440,87746,044022165X,0
365441,87746,0440222656,0
365445,87746,0440226104,0
365449,87746,044023722X,0
365462,87746,044651652X,0
365471,87746,0446605239,0
365473,87746,0446608955,0
365478,87746,0446612545,0
365481,87746,0446672211,0
365488,87746,0449212602,0
365531,87746,0452282152,0
365579,87746,0553268880,0
365600,87746,0553572997,0
365636,87746,0671001795,0
365637,87746,0671003755,0
365641,87746,0671021001,0
365644,87746,0671027360,0
365686,87746,0679429220,0
365703,87746,067976402X,0
365706,87746,0679781587,0
365717,87746,068484477X,0
365720,87746,0684872153,0
365738,87746,0743237188,0
365741,87746,0743418174,0
365766,87746,0804106304,0
365770,87746,0804114986,0
365859,87746,0971880107,0
365862,87746,1400034779,0
368943,88693,0312195516,7
368945,88693,0312278586,8
368958,88693,0316666343,0
368970,88693,0345370775,0
369001,88693,0375700757,0
369004,88693,0375725784,0
369006,88693,0375726403,8
369026,88693,0385492081,0
369031,88693,0385504209,8
369078,88693,0440236673,0
369081,88693,044023722X,0
369116,88693,0452282152,8
369117,88693,0452282829,8
369160,88693,0553572997,0
369179,88693,0671003755,7
369183,88693,0671027360,7
369208,88693,067976402X,7
369209,88693,0679781587,0
369252,88693,0971880107,4
369404,88733,0060392452,0
369412,88733,0060928336,8
369415,88733,0060938455,0
369416,88733,0060959037,10
369422,88733,0060976845,0
369478,88733,0140293248,0
369546,88733,0312983271,8
369557,88733,0316601950,0
369579,88733,0345339681,9
369580,88733,0345342968,0
369585,88733,0345370775,0
369589,88733,0345378490,9
369590,88733,0345380371,0
369692,88733,0385504209,0
369806,88733,0439064872,10
369811,88733,043935806X,8
369826,88733,044021145X,7
369828,88733,0440214041,0
369869,88733,0446608955,0
369870,88733,0446610038,0
369871,88733,0446672211,8
369993,88733,0553268880,0
370023,88733,059035342X,10
370061,88733,0671001795,0
370062,88733,0671003755,0
370135,88733,0679429220,8
370147,88733,0679781587,10
370421,88733,0971880107,0
373183,89602,0060934417,7
373188,89602,0060959037,7
373192,89602,0060987103,6
373227,89602,014028009X,5
373230,89602,0140293248,0
373235,89602,0142000205,0
373236,89602,0142001740,9
373246,89602,0156027321,0
373264,89602,0316284955,0
373268,89602,0316666343,8
373269,89602,0316776963,8
373276,89602,0345361792,8
373278,89602,0345387651,5
373286,89602,0345417623,0
373304,89602,0375706771,0
373305,89602,0375707972,0
373312,89602,0375726403,6
373313,89602,0375727345,5
373330,89602,0380789035,5
373343,89602,0385265700,0
373351,89602,0385484518,0
373352,89602,0385492081,0
373355,89602,0385504209,8
373358,89602,0385722206,0
373387,89602,0439064872,0
373396,89602,0440224675,0
373399,89602,044023722X,0
373415,89602,0446310786,9
373457,89602,0452282829,5
373492,89602,059035342X,0
373502,89602,0671027360,7
373519,89602,0679429220,8
373533,89602,0679746048,5
373542,89602,067976402X,0
373551,89602,0679781587,5
373577,89602,0743418174,7
373606,89602,0786868716,6
373642,89602,1400034779,8
379740,91832,0060502258,0
379749,91832,0060934417,10
379753,91832,0060976845,5
379801,91832,0312291639,0
379806,91832,0316601950,0
379807,91832,0316666343,0
379808,91832,0316769487,0
379809,91832,0316776963,0
379814,91832,0345313860,0
379815,91832,0345342968,0
379818,91832,0345361792,0
379824,91832,0345443284,0
379841,91832,0375707972,0
379842,91832,0375725784,0
379861,91832,0385484518,0
379871,91832,0385722206,0
379903,91832,0440214041,0
379905,91832,0440221471,0
379906,91832,0440222656,0
379909,91832,0440225701,0
379911,91832,0440226430,0
379913,91832,0440234743,0
379926,91832,0446310786,0
379935,91832,0446606812,0
379936,91832,0446610038,0
379938,91832,0446672211,0
380028,91832,0671003755,0
380031,91832,0671021001,0
380054,91832,0679429220,0
380069,91832,067976402X,0
380070,91832,0679781587,0
380097,91832,0786868716,0
380105,91832,0804106304,0
380111,91832,0805063897,0
380312,91931,0060502258,0
380313,91931,0060930535,0
380314,91931,0060934417,0
380318,91931,0060987103,0
380390,91931,0142001740,0
380406,91931,0312195516,0
380409,91931,0312305060,0
380415,91931,0316666343,0
380436,91931,0345387651,0
380451,91931,0375706771,0
380452,91931,0375725784,0
380453,91931,0375727345,0
380464,91931,0385265700,0
380470,91931,0385722206,8
380535,91931,0452282829,0
380567,91931,0671003755,7
380568,91931,0671021001,0
380599,91931,067976402X,0
380602,91931,068484477X,0
380604,91931,0684872153,0
380693,91931,0804106304,0
380694,91931,080410753X,0
380730,91931,0971880107,0
384148,93047,006101351X,8
384363,93047,0345337662,7
384364,93047,0345339681,0
384366,93047,0345342968,0
384608,93047,0449212602,7
384747,93047,0553572997,7
384791,93047,0671001795,0
384848,93047,0679781587,0
384989,93047,080410526X,7
385000,93047,0805063897,0
385181,93047,0971880107,6
385470,93085,006101351X,8
385495,93085,0312195516,0
385527,93085,0345370775,0
385528,93085,0345380371,0
385648,93085,0440222656,0
385682,93085,0446364193,0
385710,93085,0449212602,0
385809,93085,0553268880,0
385817,93085,0553279912,0
385966,93085,0971880107,0
386934,93363,0060928336,0
386935,93363,0061009059,0
386940,93363,014028009X,0
386942,93363,0142001740,0
386961,93363,0312195516,0
386967,93363,0312983271,0
386996,93363,0345391055,0
387024,93363,0385335482,0
387043,93363,0440213525,7
387046,93363,0440221471,0
387047,93363,044022165X,0
387051,93363,0440225701,0
387052,93363,0440226430,0
387053,93363,0440234743,0
387054,93363,0440236673,8
387056,93363,0440241073,0
387062,93363,0446364193,0
387074,93363,0446610038,8
387111,93363,0553279912,0
387132,93363,0671001795,0
387194,93363,0804106304,0
387221,93363,0842329129,9
387291,93363,1400034779,0
388173,93629,0060928336,0
388174,93629,0060930535,0
388206,93629,0142001740,0
388210,93629,0156027321,0
388215,93629,0312195516,9
388216,93629,0312305060,0
388219,93629,0316666343,0
388221,93629,0316776963,0
388237,93629,0345370775,6
388238,93629,0345380371,9
388244,93629,0375700757,0
388245,93629,0375727345,0
388263,93629,0380731851,0
388269,93629,0385504209,9
388271,93629,0385720106,0
388315,93629,0440206154,9
388317,93629,0440214041,7
388340,93629,0446605239,0
388348,93629,0449212602,4
388387,93629,0553268880,10
388430,93629,068484477X,0
388436,93629,0743237188,7
390110,94347,0060392452,6
390173,94347,0140293248,7
390203,94347,0312195516,0
390226,94347,0316776963,6
390240,94347,0345342968,9
390271,94347,0375706771,8
390278,94347,0375726403,0
390280,94347,0375727345,9
390318,94347,0385484518,0
390323,94347,0385720106,7
390371,94347,043935806X,0
390387,94347,0446672211,0
390413,94347,0452282152,0
390415,94347,0452282829,0
390580,94347,0743237188,0
391891,94853,0060502258,9
392046,94853,044021145X,8
392243,94853,0971880107,6
392465,94923,006101351X,0
392540,94923,0345378490,6
392638,94923,0440214041,0
392640,94923,0440222656,0
392641,94923,0440224675,0
392729,94923,0553279912,8
393013,94923,0971880107,0
394386,95193,0385504209,10
394441,95193,0446672211,0
394552,95193,0804106304,0
395474,95359,0060392452,10
395475,95359,0060502258,0
395494,95359,0060928336,0
395498,95359,0060934417,9
395508,95359,0060976845,7
395520,95359,0061009059,8
395599,95359,0140293248,8
395642,95359,0312195516,7
395647,95359,0312278586,9
395650,95359,0312305060,10
395674,95359,0316096199,9
395682,95359,0316284955,6
395693,95359,0316601950,10
395695,95359,0316666343,9
395698,95359,0316769487,8
395716,95359,0345361792,10
395720,95359,0345370775,9
395724,95359,0345378490,6
395725,95359,0345380371,6
395729,95359,0345387651,0
395758,95359,0345443284,0
395810,95359,0375707972,6
395813,95359,0375725784,9
395814,95359,0375726403,9
395816,95359,0375727345,7
395860,95359,0380730138,6
395862,95359,0380731851,0
395895,95359,0385265700,8
395921,95359,0385492081,10
395928,95359,0385504209,0
396026,95359,043935806X,10
396039,95359,0440206154,0
396056,95359,0440222656,0
396061,95359,0440224764,0
396067,95359,0440225701,0
396069,95359,0440226430,6
396078,95359,0440236673,7
396081,95359,044023722X,0
396142,95359,0446310786,10
396175,95359,0446610038,8
396178,95359,0446611212,8
396208,95359,0449212602,10
396316,95359,0515131229,0
396363,95359,0553268880,8
396373,95359,0553279912,4
396424,95359,0553572997,9
396496,95359,0671003755,8
396508,95359,0671027360,9
396625,95359,067976402X,0
396649,95359,0684872153,0
396734,95359,080410526X,0
396737,95359,080410753X,7
396745,95359,0804114986,0
396847,95359,0971880107,0
398869,95932,0060502258,0
398877,95932,0060928336,8
398878,95932,0060930535,0
398882,95932,0060987103,0
398886,95932,006101351X,9
398920,95932,0156027321,0
398930,95932,0312195516,0
398932,95932,0312278586,0
398936,95932,0312305060,0
398954,95932,0316666343,0
398956,95932,0316776963,8
398959,95932,0345313860,8
398961,95932,0345337662,0
398969,95932,0345378490,0
398986,95932,0375706771,0
398999,95932,0380789035,7
399014,95932,0385492081,0
399054,95932,043935806X,0
399057,95932,044021145X,7
399058,95932,0440211727,0
399061,95932,0440214041,7
399062,95932,0440222656,0
399064,95932,0440224675,0
399065,95932,0440226104,0
399092,95932,0446672211,0
399097,95932,0449212602,10
399152,95932,0553268880,0
399185,95932,0671510053,9
399203,95932,0679746048,0
399205,95932,067976402X,0
399207,95932,0679781587,0
399225,95932,0743418174,7
405238,98297,0316776963,0
405357,98297,059035342X,0
405410,98297,0804114986,0
405420,98297,0971880107,0
406567,98391,0312305060,8
406973,98391,0312983271,8
407048,98391,0316666343,9
407974,98391,0385504209,10
409200,98391,0515131229,9
410655,98391,0786868716,10
413302,98741,0060930535,0
413305,98741,0060938455,0
413401,98741,014028009X,0
413403,98741,0140293248,0
413423,98741,0142000205,0
413425,98741,0142001740,0
413500,98741,0312195516,0
413509,98741,0312278586,0
413512,98741,0312305060,0
413542,98741,0316601950,0
413545,98741,0316776963,0
413563,98741,0345339681,0
413564,98741,0345339703,0
413567,98741,0345342968,0
413573,98741,0345361792,0
413577,98741,0345378490,0
413596,98741,0345443284,0
413670,98741,0375700757,0
413672,98741,0375706771,0
413675,98741,0375707972,0
413684,98741,0375726403,0
413758,98741,0385265700,0
413794,98741,0385504209,0
413908,98741,0439064872,0
413914,98741,043935806X,0
413925,98741,044021145X,0
413929,98741,0440214041,0
413934,98741,0440220602,0
413937,98741,0440222656,0
413989,98741,0446310786,0
413995,98741,0446364193,0
413999,98741,044651652X,0
414019,98741,0446608955,0
414025,98741,0446612545,0
414028,98741,0446672211,0
414047,98741,0449212602,0
414121,98741,0452282829,0
414148,98741,0515131229,0
414283,98741,059035342X,0
414355,98741,0671003755,0
414359,98741,0671021001,0
414379,98741,0671510053,0
414452,98741,0679746048,0
414461,98741,067976402X,0
414468,98741,0679781587,0
414496,98741,068484477X,0
414631,98741,0743418174,0
414739,98741,0786868716,0
414781,98741,080410526X,0
414783,98741,0804106304,0
414799,98741,0805063897,0
420030,100459,0060392452,9
420035,100459,0060928336,0
420055,100459,0142000205,7
420056,100459,0142001740,0
420081,100459,0312195516,0
420083,100459,0312278586,0
420084,100459,0312305060,0
420088,100459,0316569321,0
420089,100459,0316666343,0
420102,100459,0345339681,8
420103,100459,0345353145,0
420104,100459,0345370775,0
420123,100459,0375707972,0
420124,100459,0375727345,8
420132,100459,0380789035,9
420140,100459,0385335482,0
420145,100459,0385504209,0
420146,100459,0385720106,8
420173,100459,044021145X,0
420174,100459,0440211727,10
420175,100459,0440214041,0
420176,100459,0440221471,0
420177,100459,044022165X,0
420178,100459,0440222656,0
420185,100459,0446310786,9
420187,100459,0446364193,8
420195,100459,0446608955,0
420198,100459,0446672211,0
420215,100459,0452282829,8
420249,100459,059035342X,0
420259,100459,0671021001,8
420260,100459,0671027360,0
420273,100459,067976402X,0
420274,100459,0679781587,0
420313,100459,080410753X,0
420314,100459,0804114986,10
421652,100846,0060928336,0
421654,100846,0060930535,0
421656,100846,006101351X,0
421671,100846,014028009X,0
421700,100846,0316284955,0
421701,100846,0316769487,0
421712,100846,0345417623,8
421726,100846,0375707972,8
421752,100846,0385504209,8
421753,100846,0385720106,0
421791,100846,0440206154,0
421792,100846,0440214041,0
421796,100846,0440226430,8
421798,100846,044023722X,0
421827,100846,0446612545,0
421862,100846,0452282829,0
421890,100846,0553279912,0
421905,100846,0553572997,0
421916,100846,059035342X,8
421930,100846,0671003755,8
421934,100846,0671027360,8
421954,100846,0679781587,8
421993,100846,0786868716,0
421995,100846,080410526X,0
421999,100846,0805063897,0
422021,100846,1400034779,0
422194,100906,014028009X,0
422320,100906,0345339703,0
422343,100906,0345387651,0
422457,100906,0385504209,0
422499,100906,043935806X,7
422546,100906,0446310786,0
422609,100906,0452282152,0
422721,100906,0553572997,8
422873,100906,0684874350,8
423624,101209,0345337662,0
423841,101209,043935806X,5
423866,101209,0440222656,0
423869,101209,0440226104,0
423872,101209,0440234743,7
423894,101209,0446606812,0
424012,101209,0553279912,0
426074,101851,0140293248,0
426144,101851,043935806X,10
426148,101851,0440211727,9
426206,101851,059035342X,10
426296,101851,0804106304,10
426297,101851,080410753X,9
426516,101851,0971880107,0
426736,101876,0060928336,0
426737,101876,0060934417,0
426740,101876,0060976845,8
426793,101876,0312278586,0
426803,101876,0316601950,8
426806,101876,0316769487,0
426812,101876,0345313860,7
426824,101876,0345361792,10
426831,101876,0345380371,0
426834,101876,0345391055,0
426852,101876,0375700757,0
426854,101876,0375706771,0
426855,101876,0375707972,0
426863,101876,0380731851,0
426871,101876,0385720106,0
426915,101876,0440213525,8
426916,101876,0440214041,0
426918,101876,0440222656,0
426921,101876,0440224675,0
426924,101876,044023722X,0
426925,101876,0440241073,0
426947,101876,044651652X,8
426953,101876,0446605239,7
426956,101876,0446608955,0
426990,101876,0452282829,0
427024,101876,0553279912,9
427052,101876,0671003755,0
427057,101876,0671021001,10
427060,101876,0671027360,0
427096,101876,067976402X,8
427100,101876,068484477X,0
427124,101876,080410526X,0
427133,101876,0842329129,0
429605,102702,0345387651,0
429809,102702,044021145X,0
429810,102702,0440213525,0
429811,102702,0440214041,8
429812,102702,0440221471,0
429813,102702,0440224764,0
429824,102702,0446606812,8
429825,102702,0446608955,8
429891,102702,059035342X,10
430487,102967,0060928336,0
430488,102967,0060930535,0
430489,102967,0060934417,0
430490,102967,0060938455,0
430507,102967,006101351X,0
430591,102967,0140293248,0
430605,102967,0142000205,0
430662,102967,0312278586,5
430743,102967,0345313860,0
430752,102967,0345337662,0
430763,102967,0345353145,0
430773,102967,0345370775,0
430782,102967,0345378490,7
430785,102967,0345380371,0
430794,102967,0345387651,0
430799,102967,0345391055,0
430818,102967,0345417623,0
430866,102967,0375700757,0
430869,102967,0375706771,0
430870,102967,0375707972,0
430873,102967,0375727345,0
430943,102967,0380731851,0
430991,102967,0385265700,0
431013,102967,0385484518,9
431015,102967,0385492081,0
431018,102967,0385720106,0
431019,102967,0385722206,0
431290,102967,0440206154,0
431301,102967,044021145X,6
431302,102967,0440211727,0
431309,102967,0440213525,0
431313,102967,0440214041,0
431330,102967,0440220602,0
431332,102967,0440221471,0
431334,102967,044022165X,0
431336,102967,0440222656,0
431340,102967,0440224675,0
431343,102967,0440224764,0
431353,102967,0440225701,0
431356,102967,0440226430,0
431361,102967,0440234743,0
431366,102967,0440236673,0
431372,102967,044023722X,0
431373,102967,0440241073,0
431465,102967,0446364193,0
431483,102967,044651652X,0
431505,102967,0446605239,0
431509,102967,0446606812,0
431522,102967,0446610038,0
431527,102967,0446611212,0
431531,102967,0446612545,0
431534,102967,0446672211,0
431789,102967,0452282829,0
431961,102967,0553268880,0
431981,102967,0553279912,0
432051,102967,0553572997,0
432114,102967,059035342X,0
432243,102967,0671003755,0
432256,102967,0671021001,0
432288,102967,0671510053,0
432420,102967,067976402X,7
432422,102967,0679781587,8
432445,102967,068484477X,0
432451,102967,0684872153,0
432554,102967,080410526X,0
432556,102967,0804106304,0
432558,102967,080410753X,0
432579,102967,0805063897,9
432747,102967,1558743669,0
